region;dm_method;models_params;predictor_dict;predictors_list;selected_indices;recall. mean;precision. mean;fscore. mean;recall. std;precision. std;fscore. std
region_2;None;{'alpha': 0.01};{'speech_ts': ['Signal']};['Signal'];['Signal'];0.5815279361459521;0.584231888078111;0.5701678109787073;0.0;0.0;0.0
region_2;None;{'alpha': 0.01};{'speech_left_ts': ['Signal_left']};['Signal_left'];['Signal_left'];0.6020524515393386;0.6172514672141142;0.5914638915926025;0.0;0.0;0.0
region_2;None;{'alpha': 0.01};{'speech_left_ts': ['IPU_left']};['IPU_left'];['IPU_left'];0.6311288483466363;0.6317182176776996;0.6306068396264625;0.0;0.0;0.0
region_2;None;{'alpha': 0.01};{'speech_ts': ['IPU']};['IPU'];['IPU'];0.6060433295324972;0.606872920874529;0.6058169894290959;0.0;0.0;0.0
region_2;None;{'alpha': 0.01};{'speech_ts': ['talk']};['talk'];['talk'];0.6334093500570125;0.6339727887967684;0.6335822326367638;0.0;0.0;0.0
region_2;None;{'alpha': 0.01};{'speech_left_ts': ['talk_left']};['talk_left'];['talk_left'];0.669327251995439;0.6758855478249165;0.6670728213237289;0.0;0.0;0.0
region_2;None;{'alpha': 0.5};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_left', 'IPU'];['IPU_left', 'IPU'];0.6499429874572406;0.6553007791880664;0.6495605771685211;0.0;0.0;0.0
region_2;None;{'alpha': 0.01};{'speech_ts': ['IPU', 'talk']};['IPU', 'talk'];['IPU', 'talk'];0.6265678449258837;0.6272603125112467;0.6266352165906794;0.0;0.0;0.0
region_2;None;{'alpha': 0.01};{'speech_left_ts': ['IPU_left', 'talk_left']};['IPU_left', 'talk_left'];['IPU_left', 'talk_left'];0.6624857468643102;0.6659649049651352;0.6605344018778684;0.0;0.0;0.0
region_3;None;{'alpha': 0.01};{'speech_ts': ['Signal']};['Signal'];['Signal'];0.5769669327251995;0.5856085616423106;0.5573398480889589;0.0;0.0;0.0
region_3;None;{'alpha': 0.1};{'speech_left_ts': ['Signal_left']};['Signal_left'];['Signal_left'];0.6026225769669328;0.6191053279555124;0.5925472559875994;0.0;0.0;0.0
region_3;None;{'alpha': 0.01};{'speech_left_ts': ['IPU_left']};['IPU_left'];['IPU_left'];0.6271379703534777;0.6298220895576123;0.625807613996926;0.0;0.0;0.0
region_3;None;{'alpha': 0.01};{'speech_ts': ['IPU']};['IPU'];['IPU'];0.6100342075256556;0.609934714811261;0.609981291137989;0.0;0.0;0.0
region_3;None;{'alpha': 0.01};{'speech_ts': ['talk']};['talk'];['talk'];0.6037628278221209;0.6036380883841952;0.6036672904852791;0.0;0.0;0.0
region_3;None;{'alpha': 0.01};{'speech_left_ts': ['talk_left']};['talk_left'];['talk_left'];0.6413911060433295;0.6491627730743379;0.6376330693656652;0.0;0.0;0.0
region_3;None;{'alpha': 0.01};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_left', 'IPU'];['IPU_left', 'IPU'];0.6305587229190421;0.6314665702081338;0.6303218276617703;0.0;0.0;0.0
region_3;None;{'alpha': 0.01};{'speech_ts': ['IPU', 'talk']};['IPU', 'talk'];['IPU', 'talk'];0.6140250855188142;0.614811177662833;0.6142727931824773;0.0;0.0;0.0
region_3;None;{'alpha': 0.4};{'speech_left_ts': ['IPU_left', 'talk_left']};['IPU_left', 'talk_left'];['IPU_left', 'talk_left'];0.636259977194983;0.6410091432138797;0.6335106821465373;0.0;0.0;0.0
region_4;None;{'alpha': 0.01};{'speech_ts': ['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters']};['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];0.621436716077537;0.6225264009786198;0.6208714594062633;0.0;0.0;0.0
region_4;None;{'alpha': 0.4};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];0.5860889395667047;0.5861270416269961;0.5860889395667045;0.0;0.0;0.0
region_4;None;{'alpha': 0.01};{'speech_ts': ['IPU']};['IPU'];['IPU'];0.629418472063854;0.6293613276631074;0.6293866268724008;0.0;0.0;0.0
region_4;None;{'alpha': 0.01};{'speech_left_ts': ['IPU_left']};['IPU_left'];['IPU_left'];0.5701254275940707;0.5708015102518073;0.5699996593991188;0.0;0.0;0.0
region_4;None;{'alpha': 0.01};{'speech_left_ts': ['talk_left']};['talk_left'];['talk_left'];0.5735461801596351;0.5767657306064582;0.5707920020274625;0.0;0.0;0.0
region_4;None;{'alpha': 0.01};{'speech_ts': ['talk']};['talk'];['talk'];0.6334093500570125;0.6334775249384703;0.6334185253480349;0.0;0.0;0.0
region_4;None;{'alpha': 0.3};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'], 'speech_ts': ['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];0.6510832383124288;0.6513452622531386;0.6505485174015916;0.0;0.0;0.0
region_4;None;{'alpha': 0.4};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'], 'speech_ts': ['IPU']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU'];0.6123147092360319;0.6122297708136472;0.6121376171784342;0.0;0.0;0.0
region_4;None;{'alpha': 0.01};{'speech_ts': ['Signal']};['Signal'];['Signal'];0.5598631698973774;0.5673714362873321;0.5430728310552997;0.0;0.0;0.0
region_4;None;{'alpha': 0.01};{'speech_ts': ['IPU', 'Signal']};['IPU', 'Signal'];['IPU', 'Signal'];0.6220068415051311;0.6220042807495676;0.6216311219850684;0.0;0.0;0.0
region_4;None;{'alpha': 0.01};{'speech_left_ts': ['Signal_left']};['Signal_left'];['Signal_left'];0.5712656784492588;0.5744384687978031;0.5650916189488523;0.0;0.0;0.0
region_4;None;{'alpha': 0.5};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left', 'Signal_left'];['IPU_left', 'Signal_left'];0.5798175598631699;0.579925953772622;0.5798625261020018;0.0;0.0;0.0
region_5;None;{'alpha': 0.1};{'speech_ts': ['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters']};['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];0.5992018244013683;0.5994357236721054;0.5988503832931177;0.0;0.0;0.0
region_5;None;{'alpha': 0.2};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];0.5781071835803877;0.5781858505089078;0.5780984070030267;0.0;0.0;0.0
region_5;None;{'alpha': 0.01};{'speech_ts': ['IPU']};['IPU'];['IPU'];0.5963511972633979;0.5963494837991546;0.5958648797390006;0.0;0.0;0.0
region_5;None;{'alpha': 0.01};{'speech_left_ts': ['IPU_left']};['IPU_left'];['IPU_left'];0.5661345496009123;0.5661415152240172;0.5661231262809063;0.0;0.0;0.0
region_5;None;{'alpha': 0.01};{'speech_left_ts': ['talk_left']};['talk_left'];['talk_left'];0.5820980615735462;0.58270526172913;0.5774158154780595;0.0;0.0;0.0
region_5;None;{'alpha': 0.01};{'speech_ts': ['talk']};['talk'];['talk'];0.6168757126567845;0.6174071565095133;0.616909586029799;0.0;0.0;0.0
region_5;None;{'alpha': 0.4};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'], 'speech_ts': ['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];0.6197263397947549;0.6197293029976421;0.6196695915186116;0.0;0.0;0.0
region_5;None;{'alpha': 0.5};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'], 'speech_ts': ['IPU']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU'];0.5940706955530216;0.5964353191797362;0.5929856581578333;0.0;0.0;0.0
region_5;None;{'alpha': 0.1};{'speech_ts': ['Signal']};['Signal'];['Signal'];0.5353477765108324;0.5505914468085119;0.5084889398270293;0.0;0.0;0.0
region_5;None;{'alpha': 0.4};{'speech_ts': ['IPU', 'Signal']};['IPU', 'Signal'];['IPU', 'Signal'];0.5895096921322691;0.590220526265139;0.5883049331253669;0.0;0.0;0.0
region_5;None;{'alpha': 0.5};{'speech_left_ts': ['Signal_left']};['Signal_left'];['Signal_left'];0.5712656784492588;0.5764412435441679;0.5675886241131477;0.0;0.0;0.0
region_5;None;{'alpha': 0.01};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left', 'Signal_left'];['IPU_left', 'Signal_left'];0.571835803876853;0.5718715423525177;0.5718490267471671;0.0;0.0;0.0
