region;dm_method;models_params;predictor_dict;predictors_list;selected_indices;recall. mean;precision. mean;fscore. mean;recall. std;precision. std;fscore. std
region_2;None;{'max_features': 'auto', 'max_depth': 10, 'n_estimators': 100, 'bootstrap': True};{'speech_ts': ['Signal']};['Signal'];['Signal'];0.5820980615735462;0.5879107675088462;0.5802810616969294;0.0;0.0;0.0
region_2;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 100, 'bootstrap': True};{'speech_left_ts': ['Signal_left']};['Signal_left'];['Signal_left'];0.5986316989737742;0.598377148899009;0.5984849833715593;0.0;0.0;0.0
region_2;None;{'max_features': 'auto', 'max_depth': 10, 'n_estimators': 300, 'bootstrap': True};{'speech_left_ts': ['IPU_left']};['IPU_left'];['IPU_left'];0.6545039908779932;0.6546299518640596;0.6545363396398763;0.0;0.0;0.0
region_2;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 100, 'bootstrap': True};{'speech_ts': ['IPU']};['IPU'];['IPU'];0.6259977194982896;0.6273243229921892;0.6248512648778944;0.0;0.0;0.0
region_2;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 10, 'bootstrap': True};{'speech_ts': ['talk']};['talk'];['talk'];0.6516533637400228;0.6516712580224145;0.6516620991026723;0.0;0.0;0.0
region_2;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 10, 'bootstrap': True};{'speech_left_ts': ['talk_left']};['talk_left'];['talk_left'];0.644811858608894;0.6574818272688592;0.6415532091946385;0.0;0.0;0.0
region_2;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 300, 'bootstrap': True};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_left', 'IPU'];['IPU_left', 'IPU'];0.6402508551881414;0.6426088105353779;0.6392921741150619;0.0;0.0;0.0
region_2;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 200, 'bootstrap': True};{'speech_ts': ['IPU', 'talk']};['IPU', 'talk'];['IPU', 'talk'];0.6550741163055872;0.6550594966769733;0.6550665935741113;0.0;0.0;0.0
region_2;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 50, 'bootstrap': True};{'speech_left_ts': ['IPU_left', 'talk_left']};['IPU_left', 'talk_left'];['IPU_left', 'talk_left'];0.6670467502850627;0.6757824191419973;0.6662127468111689;0.0;0.0;0.0
region_3;None;{'max_features': 'auto', 'max_depth': 10, 'n_estimators': 10, 'bootstrap': True};{'speech_ts': ['Signal']};['Signal'];['Signal'];0.5604332953249715;0.5619784578954418;0.5599468154013304;0.0;0.0;0.0
region_3;None;{'max_features': 'auto', 'max_depth': 50, 'n_estimators': 10, 'bootstrap': True};{'speech_left_ts': ['Signal_left']};['Signal_left'];['Signal_left'];0.5444697833523374;0.5445469162943705;0.5444571975627431;0.0;0.0;0.0
region_3;None;{'max_features': 'auto', 'max_depth': 10, 'n_estimators': 100, 'bootstrap': True};{'speech_left_ts': ['IPU_left']};['IPU_left'];['IPU_left'];0.6259977194982896;0.6259367311316276;0.6258858010432866;0.0;0.0;0.0
region_3;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 10, 'bootstrap': True};{'speech_ts': ['IPU']};['IPU'];['IPU'];0.6060433295324972;0.6056159635405943;0.6056859822611774;0.0;0.0;0.0
region_3;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 10, 'bootstrap': True};{'speech_ts': ['talk']};['talk'];['talk'];0.6237172177879133;0.623878886164043;0.6237583210002072;0.0;0.0;0.0
region_3;None;{'max_features': 'auto', 'max_depth': 100, 'n_estimators': 10, 'bootstrap': True};{'speech_left_ts': ['talk_left']};['talk_left'];['talk_left'];0.6305587229190421;0.6350297477518636;0.6210080303135808;0.0;0.0;0.0
region_3;None;{'max_features': 'auto', 'max_depth': 50, 'n_estimators': 10, 'bootstrap': True};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_left', 'IPU'];['IPU_left', 'IPU'];0.5798175598631699;0.5813842834889134;0.5797535040600605;0.0;0.0;0.0
region_3;None;{'max_features': 'auto', 'max_depth': 10, 'n_estimators': 300, 'bootstrap': True};{'speech_ts': ['IPU', 'talk']};['IPU', 'talk'];['IPU', 'talk'];0.6385404789053591;0.6384768797316126;0.6385078497176438;0.0;0.0;0.0
region_3;None;{'max_features': 'auto', 'max_depth': 10, 'n_estimators': 300, 'bootstrap': True};{'speech_left_ts': ['IPU_left', 'talk_left']};['IPU_left', 'talk_left'];['IPU_left', 'talk_left'];0.6436716077537058;0.6441178824372531;0.6438192646731696;0.0;0.0;0.0
region_4;None;{'max_features': 'auto', 'max_depth': 10, 'n_estimators': 200, 'bootstrap': True};{'speech_ts': ['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters']};['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];0.6271379703534777;0.6272351799418344;0.6271205177384951;0.0;0.0;0.0
region_4;None;{'max_features': 'auto', 'max_depth': 100, 'n_estimators': 300, 'bootstrap': True};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];0.6904218928164196;0.6904204984389786;0.6904191758375483;0.0;0.0;0.0
region_4;None;{'max_features': 'auto', 'max_depth': 50, 'n_estimators': 200, 'bootstrap': True};{'speech_ts': ['IPU']};['IPU'];['IPU'];0.6071835803876853;0.6112589373767291;0.6045305878676497;0.0;0.0;0.0
region_4;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 100, 'bootstrap': True};{'speech_left_ts': ['IPU_left']};['IPU_left'];['IPU_left'];0.5781071835803877;0.5801953598551357;0.5743888538928448;0.0;0.0;0.0
region_4;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 10, 'bootstrap': True};{'speech_left_ts': ['talk_left']};['talk_left'];['talk_left'];0.572405929304447;0.5735490673736903;0.5691811762324978;0.0;0.0;0.0
region_4;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 10, 'bootstrap': True};{'speech_ts': ['talk']};['talk'];['talk'];0.6505131128848347;0.6502644205609527;0.6502954406917736;0.0;0.0;0.0
region_4;None;{'max_features': 'auto', 'max_depth': 50, 'n_estimators': 200, 'bootstrap': True};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'], 'speech_ts': ['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];0.7006841505131128;0.7033772150514441;0.7009460888092627;0.0;0.0;0.0
region_4;None;{'max_features': 'auto', 'max_depth': 50, 'n_estimators': 200, 'bootstrap': True};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'], 'speech_ts': ['IPU']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU'];0.6870011402508552;0.6888395184597288;0.6867916042458405;0.0;0.0;0.0
region_4;None;{'max_features': 'auto', 'max_depth': 50, 'n_estimators': 10, 'bootstrap': True};{'speech_ts': ['Signal']};['Signal'];['Signal'];0.5245153933865451;0.5242652262398111;0.5242368721735005;0.0;0.0;0.0
region_4;None;{'max_features': 'auto', 'max_depth': 10, 'n_estimators': 200, 'bootstrap': True};{'speech_ts': ['IPU', 'Signal']};['IPU', 'Signal'];['IPU', 'Signal'];0.6254275940706956;0.6258575826974664;0.6251928494335929;0.0;0.0;0.0
region_4;None;{'max_features': 'auto', 'max_depth': 10, 'n_estimators': 50, 'bootstrap': True};{'speech_left_ts': ['Signal_left']};['Signal_left'];['Signal_left'];0.5438996579247435;0.5446292966117403;0.543538939205986;0.0;0.0;0.0
region_4;None;{'max_features': 'auto', 'max_depth': 50, 'n_estimators': 300, 'bootstrap': True};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left', 'Signal_left'];['IPU_left', 'Signal_left'];0.5473204104903079;0.5474830255212825;0.5472992220343812;0.0;0.0;0.0
region_5;None;{'max_features': 'auto', 'max_depth': 10, 'n_estimators': 300, 'bootstrap': True};{'speech_ts': ['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters']};['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];0.62884834663626;0.6293937583065272;0.6286295284960057;0.0;0.0;0.0
region_5;None;{'max_features': 'auto', 'max_depth': 100, 'n_estimators': 200, 'bootstrap': True};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];0.677309007981756;0.6779892053690494;0.6773946129836373;0.0;0.0;0.0
region_5;None;{'max_features': 'auto', 'max_depth': 10, 'n_estimators': 10, 'bootstrap': True};{'speech_ts': ['IPU']};['IPU'];['IPU'];0.6003420752565565;0.6002675941942613;0.6001828161013815;0.0;0.0;0.0
region_5;None;{'max_features': 'auto', 'max_depth': 10, 'n_estimators': 200, 'bootstrap': True};{'speech_left_ts': ['IPU_left']};['IPU_left'];['IPU_left'];0.5381984036488028;0.5384580013921788;0.5346666177491582;0.0;0.0;0.0
region_5;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 10, 'bootstrap': True};{'speech_left_ts': ['talk_left']};['talk_left'];['talk_left'];0.5712656784492588;0.574558288537764;0.567056575038331;0.0;0.0;0.0
region_5;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 10, 'bootstrap': True};{'speech_ts': ['talk']};['talk'];['talk'];0.6225769669327252;0.6225471378610852;0.6225612431227537;0.0;0.0;0.0
region_5;None;{'max_features': 'auto', 'max_depth': 100, 'n_estimators': 10, 'bootstrap': True};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'], 'speech_ts': ['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];0.6505131128848347;0.6570508495400201;0.6486220481796242;0.0;0.0;0.0
region_5;None;{'max_features': 'auto', 'max_depth': 50, 'n_estimators': 300, 'bootstrap': True};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'], 'speech_ts': ['IPU']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU'];0.685860889395667;0.6861154778523713;0.6855751030511642;0.0;0.0;0.0
region_5;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 200, 'bootstrap': True};{'speech_ts': ['Signal']};['Signal'];['Signal'];0.6026225769669328;0.6105963769308644;0.597636551099852;0.0;0.0;0.0
region_5;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 300, 'bootstrap': True};{'speech_ts': ['IPU', 'Signal']};['IPU', 'Signal'];['IPU', 'Signal'];0.5866590649942988;0.589062145537642;0.5828355923737139;0.0;0.0;0.0
region_5;None;{'max_features': 'auto', 'max_depth': 5, 'n_estimators': 100, 'bootstrap': True};{'speech_left_ts': ['Signal_left']};['Signal_left'];['Signal_left'];0.5421892816419612;0.5425948634595102;0.5324054795681149;0.0;0.0;0.0
region_5;None;{'max_features': 'auto', 'max_depth': 100, 'n_estimators': 300, 'bootstrap': True};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left', 'Signal_left'];['IPU_left', 'Signal_left'];0.5541619156214367;0.5540811239540591;0.5540343227004422;0.0;0.0;0.0
