region;dm_method;models_params;predictor_dict;predictors_list;selected_indices;recall. mean;precision. mean;fscore. mean;recall. std;precision. std;fscore. std
region_1;None;{'kernel': 'linear', 'C': 1};{'eyetracking_ts': ['Face']};['Face'];['Face'];0.5216647662485747;0.2721341283451801;0.35767947629632507;0.0;0.0;0.0
region_2;None;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['Signal']};['Signal'];['Signal'];0.5860889395667047;0.5947931193807126;0.5631025003529564;0.0;0.0;0.0
region_3;None;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['Signal']};['Signal'];['Signal'];0.5575826681870011;0.5667443731763409;0.5293156428435839;0.0;0.0;0.0
region_2;None;{'C': 1, 'kernel': 'rbf'};{'speech_left_ts': ['Signal_left']};['Signal_left'];['Signal_left'];0.6083238312428735;0.6202732965162737;0.5999572709137142;0.0;0.0;0.0
region_3;None;{'C': 1, 'kernel': 'rbf'};{'speech_left_ts': ['Signal_left']};['Signal_left'];['Signal_left'];0.5832383124287344;0.5955974093059376;0.5768265225024015;0.0;0.0;0.0
region_1;None;{'kernel': 'rbf', 'C': 1};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', ' pose_Rx', ' pose_Ry', ' pose_Rz'], 'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', ' pose_Rx', ' pose_Ry', ' pose_Rz', 'Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', ' pose_Rx', ' pose_Ry', ' pose_Rz', 'Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'];0.5450399087799316;0.6005382358176733;0.42863675998024375;0.0;0.0;0.0
region_3;None;{'C': 1, 'kernel': 'linear'};{'speech_left_ts': ['IPU_left']};['IPU_left'];['IPU_left'];0.6225769669327252;0.6245151269605882;0.6219717893409678;0.0;0.0;0.0
region_2;None;{'C': 0.8, 'kernel': 'linear'};{'speech_left_ts': ['IPU_left']};['IPU_left'];['IPU_left'];0.6516533637400228;0.65388676541576;0.6513054868678101;0.0;0.0;0.0
region_1;None;{'kernel': 'linear', 'C': 1};{'eyetracking_ts': ['Face']};['Face'];['Face'];0.5039908779931584;0.25400680510031476;0.3377770554556119;0.0;0.0;0.0
region_2;None;{'C': 1, 'kernel': 'linear'};{'speech_ts': ['IPU']};['IPU'];['IPU'];0.6168757126567845;0.6171949921813628;0.615932556594362;0.0;0.0;0.0
region_3;None;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['IPU']};['IPU'];['IPU'];0.5872291904218928;0.586060698768471;0.5858613820324392;0.0;0.0;0.0
region_1;None;{'kernel': 'linear', 'C': 1};{'facial_features_ts': [' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz'], 'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};[' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz', 'Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'];[' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz', 'Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'];0.5222348916761688;0.5284177403939353;0.43459706046622876;0.0;0.0;0.0
region_2;None;{'C': 1, 'kernel': 'linear'};{'speech_ts': ['talk']};['talk'];['talk'];0.6476624857468644;0.6476985498783272;0.6476771498077121;0.0;0.0;0.0
