region;dm_method;models_params;predictor_dict;predictors_list;selected_indices;recall. mean;precision. mean;fscore. mean;recall. std;precision. std;fscore. std
region_3;None;{'C': 0.8, 'kernel': 'rbf'};{'speech_ts': ['IPU']};['IPU'];['IPU'];0.5615735461801596;0.5634638033592856;0.562212880985812;0.0;0.0;0.0
region_2;None;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['talk']};['talk'];['talk'];0.5712656784492588;0.5763873699730981;0.5709546006603232;0.0;0.0;0.0
region_3;None;{'C': 0.8, 'kernel': 'linear'};{'speech_ts': ['talk']};['talk'];['talk'];0.5809578107183581;0.5982736811163611;0.5374696828200787;0.0;0.0;0.0
region_1;None;{'kernel': 'linear', 'C': 1};{'facial_features_ts': [' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz'], 'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};[' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz', 'Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'];[' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz', 'Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'];0.5182440136830102;0.3991823940197264;0.36050533829041864;0.0;0.0;0.0
region_2;None;{'C': 1, 'kernel': 'linear'};{'speech_left_ts': ['talk_left']};['talk_left'];['talk_left'];0.6031927023945268;0.6113279326381145;0.5963158844017554;0.0;0.0;0.0
region_3;None;{'C': 1, 'kernel': 'linear'};{'speech_left_ts': ['talk_left']};['talk_left'];['talk_left'];0.6094640820980616;0.6240983012564788;0.6024556774490016;0.0;0.0;0.0
region_1;None;{'kernel': 'linear', 'C': 1};{'facial_features_ts': [' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz'], 'eyetracking_ts': ['Face']};[' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz', 'Face'];[' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz', 'Face'];0.5262257696693272;0.27691356066407585;0.36287365364571467;0.0;0.0;0.0
region_2;None;{'C': 0.8, 'kernel': 'rbf'};{'speech_ts': ['IPU'], 'speech_left_ts': ['IPU_left']};['IPU', 'IPU_left'];['IPU', 'IPU_left'];0.6220068415051311;0.625897905586334;0.6195172947182558;0.0;0.0;0.0
region_3;None;{'C': 0.8, 'kernel': 'rbf'};{'speech_ts': ['IPU'], 'speech_left_ts': ['IPU_left']};['IPU', 'IPU_left'];['IPU', 'IPU_left'];0.5986316989737742;0.5970714784192199;0.59612119030237;0.0;0.0;0.0
region_1;None;{'kernel': 'linear', 'C': 1};{'facial_features_ts': [' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz']};[' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz'];[' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz'];0.5057012542759407;0.25573375857625963;0.3396872491804312;0.0;0.0;0.0
region_2;None;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['IPU', 'talk']};['IPU', 'talk'];['IPU', 'talk'];0.5900798175598632;0.5927937711377467;0.5890577377789857;0.0;0.0;0.0
region_3;None;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['IPU', 'talk']};['IPU', 'talk'];['IPU', 'talk'];0.5655644241733181;0.5721125845247305;0.5649949193394337;0.0;0.0;0.0
region_1;None;{'kernel': 'linear', 'C': 1};{'facial_features_ts': [' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz'], 'eyetracking_ts': ['Face']};[' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz', 'Face'];[' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz', 'Face'];0.5188141391106044;0.2691681109410775;0.3544450950380255;0.0;0.0;0.0
region_2;None;{'C': 1, 'kernel': 'linear'};{'speech_left_ts': ['IPU_left', 'talk_left']};['IPU_left', 'talk_left'];['IPU_left', 'talk_left'];0.6003420752565565;0.6120149194338459;0.5938068099620147;0.0;0.0;0.0
region_3;None;{'C': 1, 'kernel': 'rbf'};{'speech_left_ts': ['IPU_left', 'talk_left']};['IPU_left', 'talk_left'];['IPU_left', 'talk_left'];0.620866590649943;0.6383591064461703;0.6054897977979261;0.0;0.0;0.0
region_4;None;{'C': 0.8, 'kernel': 'rbf'};{'speech_ts': ['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters']};['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];0.6721778791334093;0.6730709916880129;0.6717544109170664;0.0;0.0;0.0
region_1;None;{'kernel': 'linear', 'C': 1};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'], 'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'];0.5285062713797035;0.5275860752536752;0.4355079723236456;0.0;0.0;0.0
region_5;None;{'C': 0.8, 'kernel': 'rbf'};{'speech_ts': ['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters']};['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];0.669327251995439;0.6752963341987003;0.669474295434682;0.0;0.0;0.0
region_4;None;{'C': 1, 'kernel': 'linear'};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];0.5866590649942988;0.613516421301932;0.5610141519716181;0.0;0.0;0.0
region_1;None;{'kernel': 'linear', 'C': 1};{'facial_features_ts': [' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz', ' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r']};[' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz', ' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];[' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz', ' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];0.5250855188141391;0.5441849656279815;0.41648020592408497;0.0;0.0;0.0
region_5;None;{'C': 1, 'kernel': 'linear'};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];0.5992018244013683;0.6182631430974121;0.5838649489616533;0.0;0.0;0.0
region_4;None;{'C': 1, 'kernel': 'linear'};{'speech_ts': ['IPU']};['IPU'];['IPU'];0.6624857468643102;0.6680684847479555;0.6599346768507054;0.0;0.0;0.0
region_5;None;{'C': 0.8, 'kernel': 'linear'};{'speech_ts': ['IPU']};['IPU'];['IPU'];0.6579247434435576;0.66564072304136;0.6571774830275308;0.0;0.0;0.0
region_1;None;{'kernel': 'rbf', 'C': 1};{'facial_features_ts': [' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz'], 'eyetracking_ts': ['Face']};[' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz', 'Face'];[' pose_Rx', ' pose_Ry', ' pose_Rz', ' pose_Tx', ' pose_Ty', ' pose_Tz', 'Face'];0.5165336374002281;0.2668069985659103;0.35186426728165915;0.0;0.0;0.0
region_4;None;{'C': 0.8, 'kernel': 'linear'};{'speech_left_ts': ['IPU_left']};['IPU_left'];['IPU_left'];0.5387685290763968;0.5515390286195109;0.5171413236205973;0.0;0.0;0.0
region_5;None;{'C': 1, 'kernel': 'linear'};{'speech_left_ts': ['IPU_left']};['IPU_left'];['IPU_left'];0.5330672748004561;0.5238121192933486;0.50826419277701;0.0;0.0;0.0
region_4;None;{'C': 0.8, 'kernel': 'linear'};{'speech_left_ts': ['talk_left']};['talk_left'];['talk_left'];0.523945267958951;0.5275835674761044;0.5172643272960389;0.0;0.0;0.0
region_5;None;{'C': 1, 'kernel': 'rbf'};{'speech_left_ts': ['talk_left']};['talk_left'];['talk_left'];0.5313568985176739;0.5433037012632755;0.47656359910541296;0.0;0.0;0.0
region_4;None;{'C': 1, 'kernel': 'linear'};{'speech_ts': ['talk']};['talk'];['talk'];0.661345496009122;0.6613870467132534;0.6601811728133853;0.0;0.0;0.0
region_5;None;{'C': 1, 'kernel': 'linear'};{'speech_ts': ['talk']};['talk'];['talk'];0.6602052451539339;0.6610912657881288;0.6597664395843095;0.0;0.0;0.0
region_4;None;{'C': 0.8, 'kernel': 'linear'};{'speech_ts': ['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'], 'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r']};['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters', ' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters', ' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];0.6539338654503991;0.6572385513672425;0.6522243736242918;0.0;0.0;0.0
region_5;None;{'C': 0.8, 'kernel': 'linear'};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'], 'speech_ts': ['IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU', 'FilledBreaks', 'Feedbacks', 'Discourses', 'Particles', 'Laughters'];0.6733181299885975;0.67775433170512;0.6723010380357793;0.0;0.0;0.0
region_4;None;{'C': 1, 'kernel': 'linear'};{'speech_ts': ['IPU'], 'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r']};['IPU', ' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];['IPU', ' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'];0.6522234891676169;0.658997627487465;0.6498001147275084;0.0;0.0;0.0
region_5;None;{'C': 1, 'kernel': 'linear'};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r'], 'speech_ts': ['IPU']};[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU'];[' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU23_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', 'IPU'];0.6630558722919042;0.6711120831421363;0.6621122256425296;0.0;0.0;0.0
region_4;None;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['Signal']};['Signal'];['Signal'];0.6271379703534777;0.6306551523247547;0.6230121352858796;0.0;0.0;0.0
region_5;None;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['Signal']};['Signal'];['Signal'];0.6328392246294184;0.6434633205266205;0.6295408025062864;0.0;0.0;0.0
region_4;None;{'C': 0.8, 'kernel': 'rbf'};{'speech_ts': ['IPU', 'Signal']};['IPU', 'Signal'];['IPU', 'Signal'];0.6431014823261118;0.6434778565770544;0.6431014823261119;0.0;0.0;0.0
region_5;None;{'C': 0.8, 'kernel': 'linear'};{'speech_ts': ['IPU', 'Signal']};['IPU', 'Signal'];['IPU', 'Signal'];0.6465222348916762;0.6477622690677884;0.64585787569733;0.0;0.0;0.0
region_4;None;{'C': 1, 'kernel': 'rbf'};{'speech_left_ts': ['Signal_left']};['Signal_left'];['Signal_left'];0.5182440136830102;0.5338381637578832;0.4754854203908746;0.0;0.0;0.0
region_5;None;{'C': 1, 'kernel': 'rbf'};{'speech_left_ts': ['Signal_left']};['Signal_left'];['Signal_left'];0.4977194982896237;0.5178350514307575;0.38923207310621943;0.0;0.0;0.0
region_4;None;{'C': 0.8, 'kernel': 'linear'};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left', 'Signal_left'];['IPU_left', 'Signal_left'];0.5290763968072976;0.542433254105912;0.5082031218873031;0.0;0.0;0.0
region_5;None;{'C': 1, 'kernel': 'linear'};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left', 'Signal_left'];['IPU_left', 'Signal_left'];0.5245153933865451;0.5149431897259523;0.504458464367145;0.0;0.0;0.0
